audit_id,domain,module,capability,feature_area,user_role,scenario_type,question,acceptance_intent,priority,weight,release_blocker,market_relevance_pl,data_sensitivity,security_impact,requires_backend,requires_frontend,requires_database,requires_api,requires_async_jobs,requires_integrations,requires_permissions,requires_audit_log,requires_encryption,expected_evidence,positive_code_signals,negative_code_signals,manual_test_steps,expected_outcome,edge_cases,dependencies,applicability,analysis_status,verdict,confidence_score,confidence_reason,code_references,api_endpoints,db_entities,ui_locations,test_artifacts,missing_artifacts,gap_summary,remediation_hint,owner,notes
A206,Architecture,Scalability,,,End user,,Can the platform scale horizontally under peak usage such as end-of-month reporting periods?,,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Autoscaling config; load tests; metrics,,,,,,,Applicable,COMPLETED,UNCLEAR,0,"Autoscaling configured at infra level (AWS ECS), not in code",None,,,,,No evidence reviewed yet,Verify ECS autoscaling policies,Investigate or implement,Security/Architecture,
A207,Architecture,Data Workloads,,,End user,,Are read-heavy analytics workloads separated from write-heavy transactional workloads?,,Medium,4,NO,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Read replicas; warehouse design; docs,,,,,,,Applicable,COMPLETED,UNCLEAR,0,Read replica depends on RDS config,None,,,,,No evidence reviewed yet,Set up RDS read replica for report workloads,Investigate or implement,Security/Architecture,
A208,Architecture,Observability,,,End user,,"Is there monitoring for latency, error rate, queue depth, failed syncs, and stale balances?",,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Dashboards; alerts; SLO metrics,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,"No APM, Prometheus, Datadog, or structured logging found",None,,,,,No evidence reviewed yet,Zero production observability,Investigate or implement,Security/Architecture,
A209,Architecture,Service Levels,,,End user,,"Are service-level objectives defined for login, dashboard load, sync freshness, and report generation?",,Medium,4,NO,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,SLO docs; dashboards; alert thresholds,,,,,,,Applicable,COMPLETED,UNCLEAR,0,SLO definitions are operational artifacts,None,,,,,No evidence reviewed yet,Define and instrument SLOs for core user journeys,Investigate or implement,Security/Architecture,
A210,Architecture,Multi-Tenancy,,,End user,,Can the platform support multi-tenant isolation safely if the business model later expands to advisors or family offices?,,Medium,4,NO,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Tenant model; isolation tests; docs,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,Only user_id filtering; no proper tenant isolation layer,app/models/,,,,,No evidence reviewed yet,Missing strict multi-tenant row security,Investigate or implement,Security/Architecture,
A211,Architecture,Data Residency,,,End user,,Are regional data-hosting and residency requirements configurable if business needs change?,,Low,1,NO,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Infra design; deployment options; docs,,,,,,,Applicable,COMPLETED,UNCLEAR,0,Data residency is infra config concern,None,,,,,No evidence reviewed yet,Define data-residency policy for EU users,Investigate or implement,Security/Architecture,
A212,Architecture,Release Management,,,End user,,Can the system support feature flags for staged rollout of risky finance features?,,Medium,4,NO,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Feature flag framework; rollout logs; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No feature flag framework found,None,,,,,No evidence reviewed yet,Cannot do staged rollout of risky features,Investigate or implement,Security/Architecture,
A213,Architecture,Database Change Management,,,End user,,Is schema migration strategy safe for large financial datasets and zero-downtime releases?,,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Migration tooling; rollback plan; tests,,,,,,,Applicable,COMPLETED,SUPPORTED,100,Alembic present and migration files exist,"requirements.txt, alembic/",,,,,No evidence reviewed yet,None,Investigate or implement,Security/Architecture,
A214,Architecture,Data Quality,,,End user,,Can corrupted external data be quarantined before it contaminates the core ledger?,,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Validation layer; quarantine queue; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No dead letter queue or quarantine table,None,,,,,No evidence reviewed yet,Bad external data could contaminate ledger,Investigate or implement,Security/Architecture,
A215,Architecture,Traceability,,,End user,,Is every derived metric reproducible from source data and business rules?,,High,7,YES,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,YES,NO,Lineage docs; reproducibility tests; audit queries,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No data lineage documentation or audit trail,None,,,,,No evidence reviewed yet,Derived metrics cannot be traced to source,Investigate or implement,Security/Architecture,
A216,Architecture,Configuration,,,End user,,"Are reconciliation rules, tax rules, and categorization rules configurable rather than hardcoded?",,Medium,4,NO,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Rules engine; admin config; tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,Reconciliation logic is hardcoded in service layer,app/services/reconciliation_service.py,,,,,No evidence reviewed yet,Rules are not configurable via admin UI,Investigate or implement,Security/Architecture,
A217,Architecture,Vendor Abstraction,,,End user,,"Can the company swap a market-data provider, FX provider, or bank-aggregation provider with limited rewrite?",,Medium,4,NO,NO,MEDIUM,LOW,NO,NO,NO,NO,NO,YES,NO,NO,NO,Provider interface layer; integration tests,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,No provider interface abstraction,None,,,,,No evidence reviewed yet,Swapping a market-data provider requires rewrite,Investigate or implement,Security/Architecture,
A218,Architecture,Documentation,,,End user,,Is documentation sufficient for another engineering team to extend the platform safely?,,Medium,4,NO,NO,MEDIUM,LOW,YES,NO,NO,YES,NO,NO,NO,NO,NO,Architecture docs; ADRs; API docs,,,,,,,Applicable,COMPLETED,PARTIALLY_SUPPORTED,60,docs/ folder and PRD exist but no ADRs or API spec,docs/,,,,,No evidence reviewed yet,Missing ADRs for key design decisions,Investigate or implement,Security/Architecture,
A219,Architecture,Testing,,,End user,,"Are automated tests present for critical money flows, permissions, imports, syncs, and calculations?",,High,7,YES,NO,MEDIUM,LOW,NO,YES,NO,NO,NO,NO,NO,NO,NO,Test suites; CI results; coverage reports,,,,,,,Applicable,COMPLETED,SUPPORTED,90,Test suite with pytest fixtures and integration tests present,backend/tests/,,,,,No evidence reviewed yet,Coverage metrics not measured,Investigate or implement,Security/Architecture,
A220,Architecture,Polish Market Readiness,,,End user,,"Are there synthetic test cases covering Polish-market specifics such as PLN base currency, Polish bank feeds, consent expiry, and local payment patterns?",,High,7,YES,YES,MEDIUM,LOW,NO,NO,NO,NO,NO,NO,NO,NO,NO,Test data sets; automated scenarios; UAT scripts,,,,,,,Applicable,COMPLETED,NOT_SUPPORTED,100,"No Polish-market specific test scenarios (BLIK, PolishAPI, PLN edge cases)",None,,,,,No evidence reviewed yet,Missing Polish market e2e tests,Investigate or implement,Security/Architecture,
